station_name,region,cluster,status,avg_healthiness,avg_healthiness_pct,healthy_seconds,degraded_seconds,unhealthy_seconds,missing_seconds
GEODNET-9CB8B453B1DA,EU,eu,healthy,0.997866,99.7866,1823400,0,3900,0
GEODNET-9CB8B4F09A18,EU,eu,healthy,0.997866,99.7866,1823100,600,3600,0
GEODNET-C05D898D50A9,EU,eu,healthy,0.997866,99.7866,1823400,0,3900,0
GEODNET-C82E18919B3D,EU,eu,healthy,0.997866,99.7866,1823400,0,3900,0
GEODNET-E465B86A0739,EU,eu,healthy,0.997866,99.7866,1823400,0,3900,0
GEODNET-E465B89FFBED,EU,eu,healthy,0.997866,99.7866,1823400,0,3900,0
ITCI01ITA,EU,eu,healthy,0.997866,99.7866,1823100,600,3600,0
SAPOS-2578,EU,eu,healthy,0.997866,99.7866,1823400,0,3900,0
SATINFO-CORZ,EU,eu,healthy,0.997866,99.7866,1823400,0,3900,0
SATINFO-MTLC,EU,eu,healthy,0.997866,99.7866,1823400,0,3900,0
SATINFO-STGN,EU,eu,healthy,0.997866,99.7866,1823400,0,3900,0
GEODNET-24DCC3E209BD,NA,na,healthy,0.997926,99.7926,1803900,300,3600,0
GEODNET-244CABCE2DA9,EU,eu,healthy,0.997948,99.7948,1823400,300,3600,0
GEODNET-244CABCEA71D,EU,eu,healthy,0.997948,99.7948,1823400,300,3600,0
GEODNET-24DCC3E10C31,EU,eu,healthy,0.997948,99.7948,1823400,300,3600,0
SAPOS-0775,EU,eu,healthy,0.997948,99.7948,1823100,900,3300,0
SATINFO-MOFA,EU,eu,healthy,0.997948,99.7948,1823400,300,3600,0
JPTA01JPN,AP,ap,healthy,0.997984,99.7984,2673000,600,5100,0
GEODNET-244CABCE24C5,NA,na,healthy,0.998009,99.8009,1804200,0,3600,0
GEODNET-78421C20AC15,NA,na,healthy,0.998009,99.8009,1803900,600,3300,0
GEODNET-AC1518EE5E69,NA,na,healthy,0.998009,99.8009,1804200,0,3600,0
GEODNET-D48C49592531,NA,na,healthy,0.998009,99.8009,1804200,0,3600,0
GEODNET-E831CDB809F5,NA,na,healthy,0.998009,99.8009,1804200,0,3600,0
GEODNET-F8B3B7414BF1,NA,na,healthy,0.998009,99.8009,1804200,0,3600,0
IACE00USA,NA,na,healthy,0.998009,99.8009,1804200,0,3600,0
MTB100USA,NA,na,healthy,0.998009,99.8009,1804200,0,3600,0
MTFH00USA,NA,na,healthy,0.998009,99.8009,1804200,0,3600,0
TNSP00CAN,NA,na,healthy,0.998009,99.8009,1803900,600,3300,0
ERGNSS-ARAJ0,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
EUREF-LEON00ESP,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-14335C5C9C75,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-30C922A65211,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-38182BFE3189,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-AC1518EF3C05,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-C05D898D4869,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-C05D898DAB39,EU,eu,healthy,0.998030,99.8030,1823400,600,3300,0
GEODNET-C05D898DB4E5,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-C05D89A9E551,EU,eu,healthy,0.998030,99.8030,1823400,600,3300,0
GEODNET-C82E18918E55,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-E465B86A1075,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-E465B86A23F5,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-E465B86A2409,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-E831CD30C299,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
GEODNET-E831CD30C5E1,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
SAPOS-TLZ2,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
SATINFO-RMZT,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
SATINFO-VSOU,EU,eu,healthy,0.998030,99.8030,1823700,0,3600,0
SIRENT-SSTS,AP,ap,healthy,0.998040,99.8040,2673000,900,4800,0
GEODNET-08D1F9637C25,NA,na,healthy,0.998092,99.8092,1804200,300,3300,0
GEODNET-40D95A56A1A2,NA,na,healthy,0.998092,99.8092,1804200,300,3300,0
GEODNET-C82E1891C2AD,NA,na,healthy,0.998092,99.8092,1804200,300,3300,0
GEODNET-E465B8A00879,NA,na,healthy,0.998092,99.8092,1804200,300,3300,0
PANC02USA,NA,na,healthy,0.998092,99.8092,1804200,300,3300,0
JPYT01JPN,AP,ap,healthy,0.998096,99.8096,2673600,0,5100,0
MOLB00USA,NA,na,healthy,0.998100,99.8100,1102800,600,1800,0
GEODNET-A842E3B33F01,EU,eu,healthy,0.998112,99.8112,1823700,300,3300,0
SATINFO-HERB,EU,eu,healthy,0.998112,99.8112,1823700,300,3300,0
SATINFO-PLST,EU,eu,healthy,0.998112,99.8112,1823700,300,3300,0
GEODNET-24DCC3E21909,NA,na,healthy,0.998175,99.8175,1804500,0,3300,0
GEODNET-24DCC3E2AA49,NA,na,healthy,0.998175,99.8175,1804500,0,3300,0
GEODNET-AC1518EE562D,NA,na,healthy,0.998175,99.8175,1804500,0,3300,0
GEODNET-C05D898D5125,NA,na,healthy,0.998175,99.8175,1804200,600,3000,0
ERGNSS-ORTG0,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-30C922A659DD,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-34987A6EE39D,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-94B555A52435,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-9CB8B4F21C08,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-A842E3B1C055,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-A842E3B1CA39,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-A842E3B1E065,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-AC1518EF4E39,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-C82E1891A2E9,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-E465B869FCC1,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-E831CD306DF5,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
GEODNET-F8B3B7423F99,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
SATINFO-ASNE,EU,eu,healthy,0.998194,99.8194,1824000,0,3300,0
JPYA03JPN,AP,ap,healthy,0.998208,99.8208,2673600,600,4500,0
GEODNET-08D1F9637919,NA,na,healthy,0.998258,99.8258,1804500,300,3000,0
GEODNET-08D1F9A5BD51,NA,na,healthy,0.998258,99.8258,1804500,300,3000,0
GEODNET-8C4B147AEAD1,NA,na,healthy,0.998258,99.8258,1804500,300,3000,0
CPOS-OVEC,EU,eu,healthy,0.998276,99.8276,1824000,300,3000,0
GEODNET-9CB8B48CEE96,EU,eu,healthy,0.998276,99.8276,1824000,300,3000,0
GEODNET-E831CD30C6D9,EU,eu,healthy,0.998276,99.8276,1824000,300,3000,0
SATINFO-SAFQ,EU,eu,healthy,0.998276,99.8276,1824000,300,3000,0
CAEM00USA,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
CAOC00USA,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
GAMR00USA,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
GEODNET-5C013B973611,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
GEODNET-AC1518EDD355,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
GEODNET-C82E1891B321,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
GEODNET-D48C4958F6ED,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
GEODNET-E465B8A008A1,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
MNAS00USA,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
NENF00USA,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
OKOK00USA,NA,na,healthy,0.998341,99.8341,1804800,0,3000,0
ASGEUPOS-KROS,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
ASGEUPOS-OPLU,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
CPOS-ENLE,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
CPOS-KVIC,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
CPOS-PASC,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
EUREF-TERU00ESP,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
GBGY01GBR,EU,eu,healthy,0.998358,99.8358,1824000,600,2700,0
GEODNET-24DCC3E209B1,EU,eu,healthy,0.998358,99.8358,1824000,600,2700,0
GEODNET-441793DC7AF9,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
GEODNET-94B555A3393D,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
GEODNET-94B555A48B65,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
GEODNET-A842E3B1F345,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
GEODNET-C05D898DF9B5,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
GEODNET-C82E189177A9,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
GEODNET-E465B8A00101,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
GEODNET-E831CD30C2A5,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
SATINFO-AMNS,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
SATINFO-BAPI,EU,eu,healthy,0.998358,99.8358,1824000,600,2700,0
SATINFO-BARD,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
SATINFO-MAZE,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
SATINFO-MENS,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
SATINFO-PRAD,EU,eu,healthy,0.998358,99.8358,1824300,0,3000,0
GEODNET-8C4B14779EE1,NA,na,healthy,0.998423,99.8423,1804800,300,2700,0
GEODNET-9CB8B453A790,NA,na,healthy,0.998423,99.8423,1804800,300,2700,0
NMTM00USA,NA,na,healthy,0.998423,99.8423,1804500,900,2400,0
PAMF00USA,NA,na,healthy,0.998423,99.8423,1804800,300,2700,0
TBCZ00CAN,NA,na,healthy,0.998423,99.8423,1804800,300,2700,0
CPOS-SVEC,EU,eu,healthy,0.998440,99.8440,1824300,300,2700,0
GEODNET-A842E3B1C10D,EU,eu,healthy,0.998440,99.8440,1824300,300,2700,0
GEODNET-C05D898CC8CD,EU,eu,healthy,0.998440,99.8440,1824300,300,2700,0
GEODNET-D8BC387F85C5,EU,eu,healthy,0.998440,99.8440,1824300,300,2700,0
GEODNET-E831CD2AC319,EU,eu,healthy,0.998440,99.8440,1824000,900,2400,0
SATINFO-LCVA,EU,eu,healthy,0.998440,99.8440,1824300,300,2700,0
JPMM01JPN,AP,ap,healthy,0.998488,99.8488,2674500,300,3900,0
JPNA01JPN,AP,ap,healthy,0.998488,99.8488,2674500,300,3900,0
KTG101KOR,AP,ap,healthy,0.998488,99.8488,2674500,300,3900,0
CAWY00USA,NA,na,healthy,0.998506,99.8506,1805100,0,2700,0
FLCK00USA,NA,na,healthy,0.998506,99.8506,1804800,600,2400,0
GEODNET-24DCC3E108F1,NA,na,healthy,0.998506,99.8506,1805100,0,2700,0
GEODNET-30C922A66675,NA,na,healthy,0.998506,99.8506,1805100,0,2700,0
GEODNET-E465B86A0501,NA,na,healthy,0.998506,99.8506,1805100,0,2700,0
MTDD00USA,NA,na,healthy,0.998506,99.8506,1805100,0,2700,0
NYLH00USA,NA,na,healthy,0.998506,99.8506,1805100,0,2700,0
VACP00USA,NA,na,healthy,0.998506,99.8506,1804800,600,2400,0
ASGEUPOS-MIES,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
ASGEUPOS-PISZ,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
CPOS-MEHC,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
CPOS-STRE,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
CPOS-SVOC,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
CPOS-VALC,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
EPOSA-SILL,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
ERGNSS-TARR0,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
EUREF-TORI00ITA,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
GEODNET-30C922A65E1D,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
GEODNET-8C4B147AEAED,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
GEODNET-A0A3B380B68D,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
GEODNET-A0B7651D97FD,EU,eu,healthy,0.998522,99.8522,1824300,600,2400,0
GEODNET-C05D898CD695,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
GEODNET-E465B867C221,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
GEODNET-E465B86A2859,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
ITDO01ITA,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-AMIY,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-CH2T,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-DEQU,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-LIZ2,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-PLDN,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-PNTV,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-SDDP,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-UZER,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-VIN1,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
SATINFO-VLPL,EU,eu,healthy,0.998522,99.8522,1824600,0,2700,0
CHC-SWIFTAG49,AP,ap,healthy,0.998544,99.8544,2674800,0,3900,0
CHC-SWIFTAG60,AP,ap,healthy,0.998544,99.8544,2674800,0,3900,0
JPWK01JPN,AP,ap,healthy,0.998544,99.8544,2674200,1200,3300,0
GEODNET-08D1F9637D49,NA,na,healthy,0.998589,99.8589,1805100,300,2400,0
GEODNET-244CABCE2A69,NA,na,healthy,0.998589,99.8589,1805100,300,2400,0
GEODNET-30C922A64B5D,NA,na,healthy,0.998589,99.8589,1805100,300,2400,0
GEODNET-A0B7651E40ED,NA,na,healthy,0.998589,99.8589,1805100,300,2400,0
GEODNET-D48C4958FD85,NA,na,healthy,0.998589,99.8589,1805100,300,2400,0
CHC-SWIFTAG59,AP,ap,healthy,0.998600,99.8600,2673300,3300,2100,0
JPTT01JPN,AP,ap,healthy,0.998600,99.8600,2674800,300,3600,0
ASGEUPOS-MIMA,EU,eu,healthy,0.998604,99.8604,1824600,300,2400,0
ERGNSS-XIXO0,EU,eu,healthy,0.998604,99.8604,1824600,300,2400,0
ESNM01ESP,EU,eu,healthy,0.998604,99.8604,1824600,300,2400,0
GBPH01GBR,EU,eu,healthy,0.998604,99.8604,1824600,300,2400,0
ITTE01ITA,EU,eu,healthy,0.998604,99.8604,1824600,300,2400,0
SATINFO-COCR,EU,eu,healthy,0.998604,99.8604,1824600,300,2400,0
SATINFO-DRUL,EU,eu,healthy,0.998604,99.8604,1824600,300,2400,0
JPKO01JPN,AP,ap,healthy,0.998656,99.8656,2675100,0,3600,0
GEODNET-08D1F9A2D661,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-24DCC3E113F5,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-2CBCBB2CA5CD,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-30C922A64F5D,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-30C922A65015,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-30C922A65A09,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-38182BF97EF1,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-C05D898E6BE5,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-C82E189177C5,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-E465B8677D95,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-E465B86A13DD,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-E465B8A009DD,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
GEODNET-F8B3B74167A5,NA,na,healthy,0.998672,99.8672,1805100,600,2100,0
ILCY01USA,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
TBCV00CAN,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
TQCC00CAN,NA,na,healthy,0.998672,99.8672,1805400,0,2400,0
ASGEUPOS-BOLE,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
ASGEUPOS-KATO,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
ASGEUPOS-ZYWI,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
CPOS-VADC,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
EPOSA-SHLA,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
ESGU01ESP,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-08D1F9A17221,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-08D1F9A73F41,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-08D1F9D3A765,EU,eu,healthy,0.998687,99.8687,1824600,600,2100,0
GEODNET-14335C5CACF1,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-24DCC3E145A5,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-24DCC3E20AE1,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-2CBCBB2CA569,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-30C922A64D0D,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-9CB8B48CBE08,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-9CB8B48CCDE4,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-A0A3B380ACFD,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-A0B7651E323D,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-A0B7651E37F5,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-C82E1891B2E5,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-D48C49CA6689,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-E465B86A0761,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-E465B8A0088D,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
GEODNET-F8B3B7422B01,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
SATINFO-CAPT,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
SATINFO-MPRV,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
SATINFO-OMBA,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
SATINFO-PLGN,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
SATINFO-QUYC,EU,eu,healthy,0.998687,99.8687,1824900,0,2400,0
JPIK01JPN,AP,ap,healthy,0.998712,99.8712,2674800,900,3000,0
JPKC01JPN,AP,ap,healthy,0.998740,99.8740,2675100,300,3300,0
JPTD01JPN,AP,ap,healthy,0.998740,99.8740,2673600,3300,1800,0
FLBR02USA,NA,na,healthy,0.998755,99.8755,1805400,300,2100,0
GEODNET-24DCC3E10C81,NA,na,healthy,0.998755,99.8755,1805400,300,2100,0
GEODNET-E465B86A067D,NA,na,healthy,0.998755,99.8755,1805400,300,2100,0
NVRP00USA,NA,na,healthy,0.998755,99.8755,1805400,300,2100,0
TONL00CAN,NA,na,healthy,0.998755,99.8755,1805100,900,1800,0
TWPZ01TWN,AP,ap,healthy,0.998768,99.8768,2675400,0,3300,0
ASGEUPOS-WRKI,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
ERGNSS-UTI10,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
EUREF-KOS100NLD,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
FRGE01FRA,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
GEODNET-08D1F9638099,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
GEODNET-244CABCE2A35,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
GEODNET-24DCC3E2A651,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
GEODNET-5C013B96F071,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
GEODNET-A0B7651DE94D,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
GEODNET-C05D898DF381,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
GEODNET-C05D89AEB2B1,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
GEODNET-E831CD306DB5,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
SATINFO-LCST,EU,eu,healthy,0.998769,99.8769,1824900,300,2100,0
JPKI01JPN,AP,ap,healthy,0.998824,99.8824,2675400,300,3000,0
CABS00USA,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
CAFT00USA,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-24DCC3E10FE9,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-24DCC3E20481,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-24DCC3E204F5,NA,na,healthy,0.998838,99.8838,1805400,600,1800,0
GEODNET-24DCC3E20B69,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-24DCC3E2A769,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-24DCC3E2A939,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-30C922A65B71,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-5C013B972829,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-94B555A403DD,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-94E68686055D,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-AC1518EE4CF9,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-E0E2E6367205,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-E465B89FF755,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-E465B8A00AF9,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
GEODNET-E831CDFA7B25,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
IAFD00USA,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
MNSP00USA,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
NVLV00USA,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
SDWT00USA,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
UTML00USA,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
WYGE00USA,NA,na,healthy,0.998838,99.8838,1805700,0,2100,0
ATGD01AUT,EU,eu,healthy,0.998851,99.8851,1824900,600,1800,0
CPOS-AUNE,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
CPOS-BROT,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
CPOS-KOBC,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
CPOS-LSTC,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
ERGNSS-ALC10,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
ERGNSS-BLGU0,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
ERGNSS-VEG10,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
ESCO01ESP,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
FIMU01FIN,EU,eu,healthy,0.998851,99.8851,1824900,600,1800,0
GEODNET-0CDC7EC33B99,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-2CBCBB2CA309,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-30C922A65A91,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-30C922A65B89,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-38182BFD0575,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-8C4B1477B6BD,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-8C4F00115939,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-94B555A50BA5,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-9CB8B48C4D46,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-A0B7651F5519,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-A842E3B1C37D,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-C05D898CB8AD,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-C05D898CBB71,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-C05D898D7B59,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-C05D89A8A545,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-C05D89AE2BC9,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-C82E18919B11,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-C82E1891B4A9,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-C82E1891BDA9,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-E465B89DB085,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-E831CDB83D35,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
GEODNET-F8B3B74195D9,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SAPOS-0094,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-AGN2,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-BAL2,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-BRG9,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-CHE2,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-CRTS,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-KEGA,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-LEZI,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-MIRE,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-NVPT,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-RUPT,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-STS2,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
SATINFO-VOUZ,EU,eu,healthy,0.998851,99.8851,1825200,0,2100,0
